date,year,Market_Down,avg_neg_score,Volatility_t,log_Volume_t,KOSPI_등락률
2020-07-20,2020,0,0.23153447,0.0013583561618943,20.34758183452389,-0.0013583561618943
2020-07-21,2020,1,0.17026787,0.0139341279228459,20.63823407486194,0.0139341279228459
2020-07-22,2020,1,0.09858982,7.627320163494655e-05,20.56803574509688,-7.627320163494655e-05
2020-07-23,2020,1,0.17782725,0.0055952904435848,20.65556748613447,-0.0055952904435848
2020-07-24,2020,0,0.26217163,0.0071067913852151,20.72429023507144,-0.0071067913852151
2020-07-27,2020,0,0.0012110171,0.0079165984984821,20.64921511392316,0.0079165984984821
2020-07-28,2020,0,0.032156095,0.0176431334710034,20.580233154828843,0.0176431334710034
2020-07-29,2020,0,0.05656652,0.0027337294361073,20.617343145519616,0.0027337294361073
2020-07-30,2020,1,0.012399615,0.0017011612082222,20.38504727979472,0.0017011612082222
2020-07-31,2020,0,0.22262858,0.0077811743221248,20.421740108410376,-0.0077811743221248
2020-08-03,2020,0,0.0009791558,0.000742430102651,20.29011470191277,0.000742430102651
2020-08-04,2020,0,0.08229308,0.0128518373729475,20.398790280728672,0.0128518373729475
2020-08-05,2020,0,0.006458188,0.0139870261450809,20.55045719059879,0.0139870261450809
2020-08-06,2020,0,0.033377938,0.01330097843295,20.49654975548896,0.01330097843295
2020-08-07,2020,0,0.19488196,0.0038674811428278,20.51574290600487,0.0038674811428278
2020-08-10,2020,0,0.21568917,0.014759723940859,20.48070689457539,0.014759723940859
2020-08-11,2020,0,0.14052652,0.0135309548353572,20.55299684253995,0.0135309548353572
2020-08-12,2020,0,0.072626114,0.0056560010253567,20.453731159904933,0.0056560010253567
2020-08-13,2020,1,0.07452336,0.002129627726273,20.62589419619077,0.002129627726273
2020-08-14,2020,1,0.08362853,0.0123239508847072,20.69087126300229,-0.0123239508847072
2020-08-18,2020,0,0.05297794,0.0246106941254169,20.62868051536888,-0.0246106941254169
2020-08-19,2020,1,0.16674037,0.0052379654549792,20.273794131348552,0.0052379654549792
2020-08-20,2020,0,0.12892725,0.03656790395418,20.62205634164795,-0.03656790395418
2020-08-21,2020,0,0.18035561,0.0133540290737046,20.57909004806676,0.0133540290737046
2020-08-24,2020,0,0.005853171,0.0109520565480192,20.29136999100799,0.0109520565480192
2020-08-25,2020,0,0.120433725,0.0158380654382508,20.46395726907912,0.0158380654382508
2020-08-26,2020,1,0.14535157,0.0010943369121108,20.6787679289018,0.0010943369121108
2020-08-27,2020,0,0.11517298,0.0104966825924739,20.633250326608884,-0.0104966825924739
2020-08-28,2020,1,0.011476458,0.0039881422081939,20.983560618433494,0.0039881422081939
2020-08-31,2020,0,0.03518326,0.0117384654601071,21.222717567525017,-0.0117384654601071
2020-09-01,2020,0,0.087115034,0.0100508561283139,20.805071762468103,0.0100508561283139
2020-09-02,2020,0,0.09314041,0.0063075908152623,21.080432039497868,0.0063075908152623
2020-09-03,2020,1,0.053360883,0.013335476257946,20.70463950690127,0.013335476257946
2020-09-04,2020,0,0.0033592042,0.0115405484369131,21.024140032435604,-0.0115405484369131
2020-09-07,2020,0,0.040575247,0.0067433759104822,20.903406245932644,0.0067433759104822
2020-09-08,2020,1,0.009382268,0.0074196173171938,20.70240701851669,0.0074196173171938
2020-09-09,2020,0,0.1058332,0.0108663521947116,20.66801464989852,-0.0108663521947116
2020-09-10,2020,0,0.022451965,0.0087001906718129,20.785840567358573,0.0087001906718129
2020-09-11,2020,0,0.11201394,8.76285218320838e-05,20.59870027147408,8.76285218320838e-05
2020-09-14,2020,0,0.1166827,0.0130262987703873,20.6856497542448,0.0130262987703873
2020-09-15,2020,1,0.14265029,0.0064541107372184,20.56071040089993,0.0064541107372184
2020-09-16,2020,1,0.14813933,0.0031347449234319,20.465709981130708,-0.0031347449234319
2020-09-17,2020,0,0.11987125,0.0122130447633748,20.565137646969664,-0.0122130447633748
2020-09-18,2020,1,0.12733598,0.0025891769908195,20.44423539497568,0.0025891769908195
2020-09-21,2020,1,0.1658549,0.009538219200796,20.76440118908504,-0.009538219200796
2020-09-22,2020,0,0.16885687,0.0237717576452566,20.77303476768182,-0.0237717576452566
2020-09-23,2020,1,0.07743393,0.0002786602017499,20.41543755081941,0.0002786602017499
2020-09-24,2020,0,0.029824775,0.0259467521558005,20.38762724075044,-0.0259467521558005
2020-09-25,2020,0,0.050709564,0.0026796321555859,20.363674637722937,0.0026796321555859
2020-09-28,2020,0,0.060346477,0.0128533125035654,20.222353003725,0.0128533125035654
2020-09-29,2020,0,0.0697672,0.0085828914075767,20.286647630151247,0.0085828914075767
2020-10-05,2020,0,0.1094631,0.0129344599615961,20.4535784473326,0.0129344599615961
2020-10-06,2020,0,0.17616501,0.0033502968617473,20.574481159343208,0.0033502968617473
2020-10-07,2020,0,0.036031246,0.0088930216830804,20.41944671857874,0.0088930216830804
2020-10-08,2020,0,0.20989998,0.0021031110962153,20.684240302824463,0.0021031110962153
2020-10-12,2020,1,0.05165318,0.0049206508470041,20.553158566323702,0.0049206508470041
2020-10-13,2020,1,0.07992408,0.0002412916592129,20.40157231850493,-0.0002412916592129
2020-10-14,2020,1,0.045199584,0.0094334519276783,20.61921195726787,-0.0094334519276783
2020-10-15,2020,1,0.09798133,0.0080950060492001,20.876417144710576,-0.0080950060492001
2020-10-16,2020,0,0.17686644,0.008334709746274,20.64010752372719,-0.008334709746274
2020-10-19,2020,0,0.15367274,0.002225040892066,20.65246244495591,0.002225040892066
2020-10-20,2020,0,0.19224295,0.0049728559618875,20.588926516893544,0.0049728559618875
2020-10-21,2020,1,0.25810155,0.0052789803299682,20.51604124152408,0.0052789803299682
2020-10-22,2020,0,0.1308431,0.0066684662949308,20.519449536474504,-0.0066684662949308
2020-10-23,2020,1,0.014173384,0.0024458079446294,20.60716409250253,0.0024458079446294
2020-10-26,2020,1,0.008649684,0.0071585599857676,20.527576617747496,-0.0071585599857676
2020-10-27,2020,0,0.104144916,0.0055761526679777,20.318213360194218,-0.0055761526679777
2020-10-28,2020,1,0.060877193,0.0061866108355785,20.37480037565871,0.0061866108355785
2020-10-29,2020,1,0.008782894,0.0079266264721182,20.049466647017724,-0.0079266264721182
2020-10-30,2020,0,0.12411904,0.0255816252412245,20.49458852885401,-0.0255816252412245
2020-11-02,2020,0,0.111268975,0.014560130560395,20.335396751312896,0.014560130560395
2020-11-03,2020,0,0.057666834,0.018759564552031,20.603857620523883,0.018759564552031
2020-11-04,2020,0,0.0572959,0.0059787224054863,20.709964060277475,0.0059787224054863
2020-11-05,2020,0,0.07625608,0.0239551694296913,20.36949735800039,0.0239551694296913
2020-11-06,2020,0,0.00020708154,0.0011227157292059,20.53158280152778,0.0011227157292059
2020-11-09,2020,0,0.0724136,0.0127043244361679,21.02696599758716,0.0127043244361679
2020-11-10,2020,0,0.095521554,0.0023005884275908,21.10455302731941,0.0023005884275908
2020-11-11,2020,1,0.095475465,0.0134701548823195,20.96388666854164,0.0134701548823195
2020-11-12,2020,0,0.049376853,0.0041233049194044,20.969103516625665,-0.0041233049194044
2020-11-13,2020,0,0.142342,0.0073718906778907,20.79314957722523,0.0073718906778907
2020-11-16,2020,1,0.16247034,0.0197123346445484,20.93767948933735,0.0197123346445484
2020-11-17,2020,0,0.074935146,0.0015257389806648,20.960308134841085,-0.0015257389806648
2020-11-18,2020,0,0.03295009,0.0025559734556839,20.64368610474985,0.0025559734556839
2020-11-19,2020,0,0.042225376,0.0006992347700383,20.69946837316577,0.0006992347700383
2020-11-20,2020,0,0.14597303,0.0023867285331826,20.84504167297783,0.0023867285331826
2020-11-23,2020,0,0.04009357,0.0192245936949286,21.22370355758645,0.0192245936949286
2020-11-24,2020,1,0.058883864,0.0058288089941174,21.03405859286164,0.0058288089941174
2020-11-25,2020,0,0.08353914,0.0061961371554306,21.066929913748098,-0.0061961371554306
2020-11-26,2020,0,0.0010604312,0.0093675284639098,21.05072272790097,0.0093675284639098
2020-11-27,2020,1,0.07373778,0.0028713855387274,20.90228328033129,0.0028713855387274
2020-11-30,2020,0,0.15754086,0.0159904308036984,20.994689965088668,-0.0159904308036984
2020-12-01,2020,0,0.041937206,0.0165590003627467,20.864009295737567,0.0165590003627467
2020-12-02,2020,0,0.0034082942,0.0158109518838378,20.796705552151906,0.0158109518838378
2020-12-03,2020,0,0.1031689,0.0075937067902387,20.521230359481727,0.0075937067902387
2020-12-04,2020,0,0.0048137098,0.0130664411657801,21.299259114654426,0.0130664411657801
2020-12-07,2020,1,0.030844588,0.0051218217430304,21.12824092768233,0.0051218217430304
2020-12-08,2020,0,0.107201435,0.0162123375488082,21.070564924690807,-0.0162123375488082
2020-12-09,2020,1,0.10357647,0.020193044617965,20.94825135639525,0.020193044617965
2020-12-10,2020,0,0.05295863,0.0032698595883823,20.92836843328413,-0.0032698595883823
2020-12-11,2020,1,0.02702103,0.0085928795613261,20.91820662936856,0.0085928795613261
2020-12-14,2020,1,0.094308294,0.0028374836646137,20.830891638106543,-0.0028374836646137
2020-12-15,2020,0,0.0011951921,0.0019477228296284,20.812670236455656,-0.0019477228296284
2020-12-16,2020,1,0.05827416,0.0054301695431693,20.87739178475355,0.0054301695431693
2020-12-17,2020,0,0.14469449,0.0004906576616554,20.73863118602952,-0.0004906576616554
2020-12-18,2020,0,0.08583197,0.0006316708958538,20.780726599740973,0.0006316708958538
2020-12-21,2020,1,0.04607564,0.0023339032818938,20.853867380251,0.0023339032818938
2020-12-22,2020,0,0.032268286,0.0161841181868893,20.95498192286355,-0.0161841181868893
2020-12-23,2020,0,0.027790256,0.0095622018670804,20.83779635333645,0.0095622018670804
2020-12-24,2020,0,0.14026572,0.0170445898645563,20.75368877736348,0.0170445898645563
2020-12-28,2020,0,0.021810355,0.000619909792437,20.729496087566567,0.000619909792437
2020-12-29,2020,0,0.009940359,0.0042405468916899,20.769040989103004,0.0042405468916899
2020-12-30,2020,0,0.077736124,0.0187767460494732,20.79468702062868,0.0187767460494732
2021-01-04,2021,0,0.0038051556,0.0247018413277326,20.749430990182294,0.0247018413277326
2021-01-05,2021,1,0.075092286,0.0156633666728931,21.1419181115665,0.0156633666728931
2021-01-06,2021,0,0.06944717,0.0074768355196501,21.30738943154647,-0.0074768355196501
2021-01-07,2021,0,0.009219182,0.0213832579231252,21.145033664616623,0.0213832579231252
2021-01-08,2021,1,0.034303017,0.0397469389909226,20.984016021795654,0.0397469389909226
2021-01-11,2021,1,0.04063761,0.0011833080598189,21.261235222293305,-0.0011833080598189
2021-01-12,2021,0,0.03906787,0.0071463736124124,21.05301396591232,-0.0071463736124124
2021-01-13,2021,0,0.048834104,0.0071466274252627,21.17945076750519,0.0071466274252627
2021-01-14,2021,1,0.10379875,0.0005209177045315,20.93286441589804,0.0005209177045315
2021-01-15,2021,1,0.016118567,0.0203274358477806,21.009255973381343,-0.0203274358477806
2021-01-18,2021,0,0.06489844,0.0233222074597363,21.109920855349955,-0.0233222074597363
2021-01-19,2021,0,0.053439498,0.0261220399942931,21.025821079654484,0.0261220399942931
2021-01-20,2021,0,0.116868846,0.0070780493167694,20.899481532517875,0.0070780493167694
2021-01-21,2021,1,0.006186772,0.014862500200671,21.030798683329422,0.014862500200671
2021-01-22,2021,0,0.022413224,0.0063938699839283,20.82872703403569,-0.0063938699839283
2021-01-25,2021,1,0.005171448,0.0217663335063345,20.812789045394428,0.0217663335063345
2021-01-26,2021,1,0.05497775,0.0214023727091701,20.587473302437697,-0.0214023727091701
2021-01-27,2021,1,0.0071619726,0.0056523082116096,20.644852715692057,-0.0056523082116096
2021-01-28,2021,1,0.030025218,0.0171365802418527,20.993640028432985,-0.0171365802418527
2021-01-29,2021,0,0.015385997,0.0302504032192372,20.718324903614192,-0.0302504032192372
2021-02-01,2021,0,0.122230165,0.0269873429630302,20.69204555435049,0.0269873429630302
2021-02-02,2021,0,0.17778942,0.0131783427612357,20.603709030212823,0.0131783427612357
2021-02-03,2021,1,0.2827733,0.0106141481072457,20.61989087543732,0.0106141481072457
2021-02-04,2021,0,0.19030085,0.0134614401472353,21.102349810229224,-0.0134614401472353
2021-02-05,2021,1,0.0276544,0.0107139965344691,20.90014487255427,0.0107139965344691
2021-02-08,2021,1,0.14487739,0.009417970089373,20.96794158330555,-0.009417970089373
2021-02-09,2021,0,0.18372136,0.0021253606966782,21.48658645358595,-0.0021253606966782
2021-02-10,2021,0,0.13116461,0.0051577640395892,21.490089282630866,0.0051577640395892
2021-02-15,2021,0,0.05369442,0.0149713924491547,21.19617364435635,0.0149713924491547
2021-02-16,2021,1,0.17869447,0.0051636479186527,21.388217021767044,0.0051636479186527
2021-02-17,2021,1,0.102282174,0.0093321741879396,21.302194818139,-0.0093321741879396
2021-02-18,2021,0,0.13761759,0.0150204389018837,21.34414699008426,-0.0150204389018837
2021-02-19,2021,1,0.08242175,0.0067905114265904,21.963234306949943,0.0067905114265904
2021-02-22,2021,1,0.059919126,0.0089682779747845,21.32865003303967,-0.0089682779747845
2021-02-23,2021,1,0.18252943,0.0031366182319992,21.580977402283427,-0.0031366182319992
2021-02-24,2021,0,0.059129566,0.0244650808282493,21.1685479752473,-0.0244650808282493
2021-02-25,2021,1,0.03767225,0.0349618361391395,20.970193260266434,0.0349618361391395
2021-02-26,2021,0,0.04210732,0.0279834435056409,21.03171340093296,-0.0279834435056409
2021-03-02,2021,0,0.026117165,0.0102623674471862,21.28280791073644,0.0102623674471862
2021-03-03,2021,1,0.08889012,0.0128520600419859,21.528261979544823,0.0128520600419859
2021-03-04,2021,1,0.25656965,0.0128122374707669,20.969306686433185,-0.0128122374707669
2021-03-05,2021,1,0.14965686,0.005661263877982,20.89488514931269,-0.005661263877982
2021-03-08,2021,1,0.002754406,0.0099627923575634,21.37990548977445,-0.0099627923575634
2021-03-09,2021,1,0.3257188,0.0066719846734599,21.15128660802618,-0.0066719846734599
2021-03-10,2021,0,0.14207287,0.0060481432200314,20.6241597934584,-0.0060481432200314
2021-03-11,2021,0,0.0086930655,0.0187889605560287,21.02278088305586,0.0187889605560287
2021-03-12,2021,1,0.008416052,0.0135016756810564,21.235541489911743,0.0135016756810564
2021-03-15,2021,0,0.035936862,0.0028418112945628,20.873222949764298,-0.0028418112945628
2021-03-16,2021,1,0.14509384,0.0070459761434935,20.84009001927205,0.0070459761434935
2021-03-17,2021,0,0.09285687,0.0064130778535261,20.51868756930302,-0.0064130778535261
2021-03-18,2021,1,0.080609076,0.0060738310090238,20.93238850708313,0.0060738310090238
2021-03-19,2021,1,0.14074259,0.0086366319744554,20.789491948614213,-0.0086366319744554
2021-03-22,2021,1,0.05053569,0.0013390228094475,20.63524242147309,-0.0013390228094475
2021-03-23,2021,1,0.15881655,0.0101203771421795,21.009353828275728,-0.0101203771421795
2021-03-24,2021,0,0.16749173,0.0027922549039184,20.70146113487535,-0.0027922549039184
2021-03-25,2021,0,0.06917585,0.0039981978073322,20.66176653057996,0.0039981978073322
2021-03-26,2021,1,0.07229324,0.0108631699314902,20.75900261805788,0.0108631699314902
2021-03-29,2021,0,0.032428056,0.0016343254379302,20.97701342812861,-0.0016343254379302
2021-03-30,2021,1,0.09343747,0.0111856233778211,20.7460782244844,0.0111856233778211
2021-03-31,2021,0,0.048588086,0.0027947882736155,20.86040626790032,-0.0027947882736155
2021-04-01,2021,0,0.008490871,0.0084862580109883,20.64279343671825,0.0084862580109883
2021-04-02,2021,0,0.22446206,0.0082269871088942,20.49096119821948,0.0082269871088942
2021-04-05,2021,0,0.16250457,0.0025796710357233,20.80465375111615,0.0025796710357233
2021-04-06,2021,0,0.17706534,0.0020026723660051,20.9693579685201,0.0020026723660051
2021-04-07,2021,0,0.019976452,0.0033034012561239,21.40877083275833,0.0033034012561239
2021-04-08,2021,1,0.08561907,0.001864595319069,21.028758321197305,0.001864595319069
